,C'=' 0.010,C'=' 0.044,C'=' 0.078,C'=' 0.112,C'=' 0.147,C'=' 0.181,C'=' 0.215,C'=' 0.249,C'=' 0.283,C'=' 0.317,C'=' 0.351,C'=' 0.386,C'=' 0.420,C'=' 0.454,C'=' 0.488,C'=' 0.522,C'=' 0.556,C'=' 0.590,C'=' 0.624,C'=' 0.659,C'=' 0.693,C'=' 0.727,C'=' 0.761,C'=' 0.795,C'=' 0.829,C'=' 0.863,C'=' 0.898,C'=' 0.932,C'=' 0.966,C'=' 1.000
CD8Tem_153Eu_STAT1_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_154Sm_STAT3_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_154Sm_STAT3_IFNa,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_154Sm_STAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_154Sm_STAT3_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_154Sm_STAT3_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_155Gd_S6_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.033,0.097,0.133,0.163,0.188,0.199,0.203,0.205,0.213,0.22,0.224,0.232,0.24,0.244,0.246,0.248,0.249,0.25,0.252,0.254,0.255,0.258
CD8Tem_155Gd_S6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.012,0.02,0.03,0.036,0.046,0.05,0.056,0.062,0.068,0.071,0.072,0.081,0.085,0.09,0.091,0.094,0.098,0.104,0.107,0.113
CD8Tem_155Gd_S6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.006,0.01,0.015,0.017,0.021,0.021,0.022,0.024,0.025,0.029,0.029,0.03,0.031,0.034,0.036,0.036,0.037,0.038,0.039,0.039
CD8Tem_155Gd_S6_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.048,0.114,0.186,0.224,0.264,0.286,0.302,0.312,0.32,0.322,0.327,0.333,0.34,0.344,0.347,0.349,0.351,0.354,0.354,0.356,0.359,0.361
CD8Tem_155Gd_S6_unstim,0.0,0.0,0.0,0.0,0.001,0.006,0.006,0.008,0.009,0.009,0.01,0.01,0.012,0.015,0.017,0.017,0.018,0.018,0.019,0.021,0.02,0.022,0.024,0.024,0.028,0.028,0.027,0.033,0.032,0.033
CD8Tem_156Gd_IkB_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_156Gd_IkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.003,0.005,0.008,0.014,0.015,0.018,0.021,0.023,0.025,0.027,0.028,0.031,0.033,0.035,0.035,0.036,0.038
CD8Tem_156Gd_IkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.004
CD8Tem_156Gd_IkB_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_156Gd_IkB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.005
CD8Tem_159Tb_MAPKAPK2_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.017,0.068,0.118,0.151,0.177,0.192,0.201,0.216,0.227,0.234,0.243,0.253,0.261,0.267,0.272,0.278,0.282,0.287,0.291,0.294,0.296
CD8Tem_159Tb_MAPKAPK2_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.019,0.047,0.081,0.114,0.147,0.168,0.196,0.216,0.228,0.247,0.254,0.267,0.282,0.289,0.298,0.307,0.32,0.328,0.335,0.345,0.352
CD8Tem_159Tb_MAPKAPK2_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.012,0.017,0.027,0.037,0.05,0.056,0.068,0.072,0.077,0.083,0.087,0.092,0.093,0.096,0.102,0.103,0.104,0.107,0.109,0.112
CD8Tem_159Tb_MAPKAPK2_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_159Tb_MAPKAPK2_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.016,0.041,0.069,0.093,0.111,0.121,0.134,0.144,0.151,0.156,0.162,0.167,0.171,0.172,0.178,0.187,0.188,0.195,0.2,0.2,0.199,0.199
CD8Tem_166Er_NFkB_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.008,0.014,0.018,0.02,0.022,0.024,0.028,0.03,0.031,0.031,0.035,0.036,0.041,0.042,0.042,0.042,0.044,0.046,0.047,0.047
CD8Tem_166Er_NFkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,0.025,0.053,0.081,0.114,0.134,0.149,0.167,0.176,0.183,0.197,0.203,0.209,0.214,0.219,0.224,0.236,0.241,0.247,0.251,0.256,0.262
CD8Tem_166Er_NFkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001
CD8Tem_166Er_NFkB_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.011,0.028,0.042,0.067,0.088,0.102,0.115,0.132,0.145,0.161,0.176,0.181,0.185,0.193,0.202,0.215,0.222,0.229,0.235,0.237,0.24
CD8Tem_166Er_NFkB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0
CD8Tem_167Er_ERK_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.016,0.027,0.038,0.049,0.053,0.058,0.064,0.07,0.072,0.076,0.079,0.082,0.085,0.088,0.09,0.091,0.094,0.096,0.101,0.103
CD8Tem_167Er_ERK_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.008,0.016,0.023,0.033,0.039,0.046,0.055,0.057,0.061,0.067,0.072,0.079,0.088,0.092,0.094,0.099,0.099,0.099,0.103,0.107
CD8Tem_167Er_ERK_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_167Er_ERK_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.004,0.007,0.012,0.02,0.031,0.033,0.041,0.044,0.051,0.056,0.061,0.063,0.067,0.071,0.074,0.079,0.08
CD8Tem_167Er_ERK_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.008,0.01,0.01,0.012,0.014,0.014,0.014,0.015,0.015,0.016,0.018,0.019,0.021,0.021,0.021,0.022,0.022,0.022
CD8Tem_168Er_STAT6_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_168Er_STAT6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_168Er_STAT6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_168Er_STAT6_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_168Er_STAT6_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_149Sm_CREB_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.105,0.208,0.278,0.327,0.359,0.392,0.416,0.439,0.458,0.467,0.478,0.492,0.501,0.508,0.513,0.514,0.518,0.521,0.525,0.525,0.528,0.53
CD8Tnaive_149Sm_CREB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.144,0.274,0.356,0.401,0.436,0.455,0.47,0.487,0.504,0.521,0.531,0.538,0.543,0.551,0.555,0.557,0.561,0.568,0.57,0.571,0.576
CD8Tnaive_149Sm_CREB_IL246,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.003,0.003,0.007,0.018,0.033,0.046,0.056,0.067,0.07,0.077,0.085,0.089,0.097,0.101,0.103,0.105,0.111,0.114,0.118,0.121,0.122,0.128,0.132
CD8Tnaive_149Sm_CREB_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.005,0.008,0.01,0.013,0.016,0.016,0.018,0.018,0.018,0.02,0.021,0.021,0.022,0.022,0.022,0.022,0.023,0.023,0.023,0.023,0.023
CD8Tnaive_149Sm_CREB_unstim,0.0,0.0,0.0,0.0,0.19,0.505,0.534,0.662,0.759,0.785,0.79,0.79,0.79,0.791,0.791,0.793,0.792,0.792,0.793,0.793,0.793,0.794,0.794,0.796,0.795,0.795,0.796,0.795,0.795,0.796
CD8Tnaive_150Nd_STAT5_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_150Nd_STAT5_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_150Nd_STAT5_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_150Nd_STAT5_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_150Nd_STAT5_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_151Eu_p38_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_151Eu_p38_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
CD8Tnaive_151Eu_p38_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_151Eu_p38_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_151Eu_p38_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_153Eu_STAT1_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_153Eu_STAT1_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_153Eu_STAT1_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_153Eu_STAT1_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_153Eu_STAT1_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_154Sm_STAT3_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_154Sm_STAT3_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_154Sm_STAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.001,0.138,0.295,0.335,0.343,0.355,0.357,0.368,0.376,0.382,0.386,0.386,0.387,0.388,0.391,0.395,0.398,0.401,0.405,0.409,0.408,0.411,0.411,0.413,0.414
CD8Tnaive_154Sm_STAT3_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_154Sm_STAT3_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_155Gd_S6_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.003,0.003,0.004,0.004,0.004,0.004,0.004
CD8Tnaive_155Gd_S6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005
CD8Tnaive_155Gd_S6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.009,0.016,0.024,0.028,0.034,0.037,0.041,0.044,0.047,0.048,0.05,0.053,0.055,0.056,0.058,0.06,0.062,0.063,0.064,0.063
CD8Tnaive_155Gd_S6_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CD8Tnaive_155Gd_S6_unstim,0.0,0.0,0.0,0.0,0.002,0.031,0.045,0.054,0.059,0.065,0.07,0.074,0.079,0.08,0.084,0.086,0.09,0.093,0.094,0.095,0.096,0.099,0.103,0.102,0.101,0.104,0.104,0.104,0.105,0.105
CD8Tnaive_156Gd_IkB_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.003,0.005,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.009,0.009,0.011,0.011,0.011,0.011,0.011,0.011,0.012,0.012,0.012,0.013
CD8Tnaive_156Gd_IkB_IFNa,0.0,0.0,0.0,0.001,0.188,0.389,0.432,0.439,0.45,0.456,0.457,0.46,0.461,0.463,0.463,0.464,0.465,0.465,0.465,0.465,0.466,0.466,0.466,0.466,0.466,0.467,0.467,0.467,0.467,0.467
CD8Tnaive_156Gd_IkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.004,0.005,0.005,0.005,0.005,0.005
CD8Tnaive_156Gd_IkB_LPS,0.0,0.0,0.0,0.0,0.002,0.005,0.005,0.006,0.006,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.009,0.009,0.009,0.009,0.009,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
CD8Tnaive_156Gd_IkB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_159Tb_MAPKAPK2_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.008,0.013,0.019,0.023,0.026,0.029,0.031,0.036,0.04,0.04,0.044,0.047,0.048,0.053,0.055,0.056,0.058,0.061,0.064
CD8Tnaive_159Tb_MAPKAPK2_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.006,0.006,0.009,0.011,0.012,0.014,0.014,0.014,0.015,0.015,0.016,0.019,0.02,0.021,0.021,0.022,0.023,0.023,0.023,0.024
CD8Tnaive_159Tb_MAPKAPK2_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014,0.036,0.055,0.09,0.105,0.125,0.14,0.155,0.168,0.191,0.203,0.212,0.217,0.222,0.225,0.232,0.239,0.242,0.247,0.255,0.261
CD8Tnaive_159Tb_MAPKAPK2_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_159Tb_MAPKAPK2_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.006,0.006
CD8Tnaive_166Er_NFkB_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.006,0.01,0.01,0.011,0.012,0.014,0.015,0.015,0.018,0.019,0.021,0.024,0.025,0.025,0.029,0.034,0.034,0.035
CD8Tnaive_166Er_NFkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.014,0.028,0.055,0.082,0.101,0.113,0.131,0.141,0.158,0.165,0.173,0.179,0.188,0.198,0.205,0.212,0.219,0.222,0.226,0.23
CD8Tnaive_166Er_NFkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.025,0.033,0.047,0.056,0.075,0.084,0.093,0.101,0.109,0.115,0.12,0.128,0.129,0.134,0.138,0.142,0.146,0.152,0.155,0.155
CD8Tnaive_166Er_NFkB_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.024,0.105,0.215,0.33,0.4,0.435,0.464,0.482,0.498,0.51,0.524,0.538,0.547,0.556,0.56,0.566,0.569,0.573,0.577,0.58,0.583,0.591
CD8Tnaive_166Er_NFkB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.006,0.012,0.014,0.015,0.016,0.021,0.02,0.02,0.021,0.022,0.023,0.023,0.024,0.024,0.024,0.024,0.025,0.025,0.026
CD8Tnaive_167Er_ERK_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.004,0.008,0.009,0.012,0.013,0.015,0.018,0.019,0.023,0.027,0.031,0.031,0.033,0.034,0.034,0.036
CD8Tnaive_167Er_ERK_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.031,0.103,0.17,0.218,0.235,0.263,0.274,0.286,0.298,0.304,0.318,0.324,0.332,0.336,0.347,0.351,0.354,0.357,0.36,0.361,0.364,0.364
CD8Tnaive_167Er_ERK_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.004,0.006,0.008,0.008,0.011,0.016,0.018,0.023,0.023,0.028,0.033,0.035,0.041,0.043,0.046,0.047,0.049,0.05,0.054,0.057,0.058
CD8Tnaive_167Er_ERK_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.024,0.06,0.11,0.163,0.215,0.258,0.287,0.315,0.334,0.351,0.362,0.373,0.383,0.389,0.394,0.399,0.401,0.407,0.412,0.417,0.418,0.421
CD8Tnaive_167Er_ERK_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_168Er_STAT6_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_168Er_STAT6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
CD8Tnaive_168Er_STAT6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_168Er_STAT6_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_168Er_STAT6_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_149Sm_CREB_GMCSF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.005,0.005,0.005
cMCs_149Sm_CREB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.019,0.027,0.043,0.06,0.073,0.087,0.096,0.102,0.112,0.116,0.126,0.132,0.142,0.144,0.152,0.157,0.16,0.168,0.17,0.173
cMCs_149Sm_CREB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_149Sm_CREB_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cMCs_149Sm_CREB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
