,C'=' 0.010,C'=' 0.044,C'=' 0.078,C'=' 0.112,C'=' 0.147,C'=' 0.181,C'=' 0.215,C'=' 0.249,C'=' 0.283,C'=' 0.317,C'=' 0.351,C'=' 0.386,C'=' 0.420,C'=' 0.454,C'=' 0.488,C'=' 0.522,C'=' 0.556,C'=' 0.590,C'=' 0.624,C'=' 0.659,C'=' 0.693,C'=' 0.727,C'=' 0.761,C'=' 0.795,C'=' 0.829,C'=' 0.863,C'=' 0.898,C'=' 0.932,C'=' 0.966,C'=' 1.000
CD56hiCD16negNK_151Eu_p38_unstim,0.0,0.0,0.523,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524
CD56hiCD16negNK_153Eu_STAT1_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.007,0.015,0.02,0.025,0.032,0.043,0.046,0.054,0.064,0.068,0.077,0.086,0.088,0.094,0.101,0.103,0.103,0.111,0.112,0.113,0.118
CD56hiCD16negNK_153Eu_STAT1_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.038,0.091,0.183,0.268,0.333,0.398,0.449,0.502,0.546,0.598,0.629,0.651,0.665,0.677,0.683,0.688,0.691,0.694,0.7,0.702,0.706,0.713,0.718
CD56hiCD16negNK_153Eu_STAT1_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56hiCD16negNK_154Sm_STAT3_IFNa,0.0,0.0,0.0,0.0,0.003,0.003,0.003,0.006,0.008,0.012,0.015,0.016,0.016,0.019,0.02,0.02,0.02,0.02,0.021,0.021,0.022,0.022,0.022,0.022,0.027,0.028,0.029,0.03,0.03,0.031
CD56hiCD16negNK_154Sm_STAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.007,0.01,0.014,0.026,0.038,0.053,0.063,0.078,0.087,0.102,0.11,0.119,0.131,0.141,0.15,0.158,0.161,0.164,0.167
CD56hiCD16negNK_154Sm_STAT3_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CD56hiCD16negNK_155Gd_S6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,0.054,0.145,0.232,0.296,0.353,0.39,0.429,0.457,0.482,0.5,0.511,0.522,0.536,0.543,0.555,0.567,0.573,0.581,0.587,0.59,0.596
CD56hiCD16negNK_155Gd_S6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.015,0.031,0.041,0.055,0.064,0.083,0.104,0.116,0.132,0.149,0.16,0.175,0.191,0.207,0.222,0.237,0.249,0.26,0.27,0.277
CD56hiCD16negNK_155Gd_S6_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.016,0.04,0.071,0.118,0.149,0.172,0.207,0.244,0.258,0.281,0.301,0.314,0.324,0.334,0.343,0.353,0.365,0.37,0.374,0.384,0.393,0.404
CD56hiCD16negNK_155Gd_S6_unstim,0.0,0.0,0.0,0.008,0.038,0.041,0.058,0.103,0.135,0.182,0.216,0.251,0.291,0.317,0.34,0.357,0.374,0.384,0.386,0.39,0.392,0.386,0.385,0.38,0.376,0.373,0.371,0.366,0.364,0.362
CD56hiCD16negNK_156Gd_IkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.043,0.11,0.185,0.258,0.317,0.376,0.443,0.485,0.529,0.574,0.601,0.624,0.642,0.662,0.672,0.687,0.701,0.711,0.725,0.736,0.742,0.749,0.756
CD56hiCD16negNK_156Gd_IkB_IL246,0.0,0.0,0.0,0.0,0.0,0.007,0.031,0.108,0.2,0.3,0.371,0.434,0.469,0.519,0.548,0.578,0.61,0.636,0.661,0.683,0.694,0.708,0.73,0.746,0.756,0.764,0.769,0.779,0.787,0.791
CD56hiCD16negNK_156Gd_IkB_LPS,0.0,0.0,0.0,0.0,0.016,0.051,0.12,0.242,0.372,0.476,0.543,0.591,0.616,0.633,0.65,0.664,0.684,0.702,0.719,0.732,0.743,0.753,0.76,0.765,0.772,0.774,0.778,0.786,0.79,0.794
CD56hiCD16negNK_156Gd_IkB_unstim,0.0,0.0,0.0,0.0,0.0,0.003,0.053,0.255,0.461,0.537,0.545,0.549,0.552,0.558,0.565,0.571,0.575,0.58,0.589,0.597,0.607,0.611,0.62,0.624,0.629,0.632,0.638,0.644,0.647,0.651
CD56hiCD16negNK_159Tb_MAPKAPK2_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.045,0.126,0.251,0.368,0.467,0.533,0.572,0.595,0.621,0.653,0.677,0.696,0.712,0.725,0.737,0.746,0.752,0.764,0.774,0.778,0.783,0.787,0.792
CD56hiCD16negNK_159Tb_MAPKAPK2_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.013,0.065,0.145,0.202,0.254,0.294,0.323,0.356,0.378,0.405,0.422,0.439,0.455,0.467,0.476,0.486,0.49,0.499,0.502,0.506,0.51
CD56hiCD16negNK_159Tb_MAPKAPK2_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.007,0.009,0.013,0.014,0.019,0.029,0.043,0.054,0.066,0.078,0.087,0.094,0.102,0.11,0.115,0.118,0.123,0.133,0.137
CD56hiCD16negNK_159Tb_MAPKAPK2_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.003,0.008,0.013,0.023,0.031,0.041,0.053,0.061,0.065,0.074,0.091,0.098,0.103,0.108,0.114,0.117,0.123,0.125,0.129
CD56hiCD16negNK_166Er_NFkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.003,0.003,0.004,0.005,0.007,0.007,0.007,0.009,0.009,0.009,0.009,0.009,0.01
CD56hiCD16negNK_166Er_NFkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.146,0.249,0.311,0.362,0.413,0.451,0.498,0.547,0.589,0.623,0.641,0.664,0.681,0.695,0.704,0.722,0.729,0.738,0.743,0.747,0.758,0.768,0.77
CD56hiCD16negNK_166Er_NFkB_LPS,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.02,0.041,0.072,0.094,0.121,0.15,0.179,0.207,0.239,0.273,0.304,0.327,0.356,0.374,0.4,0.428,0.449,0.465,0.482,0.498,0.513,0.523,0.528
CD56hiCD16negNK_166Er_NFkB_unstim,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.013,0.033,0.053,0.073,0.093,0.122,0.146,0.163,0.185,0.206,0.212,0.229,0.24,0.248,0.252,0.259,0.267,0.271,0.271,0.276,0.275,0.277,0.282
CD56hiCD16negNK_167Er_ERK_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.01,0.017,0.028,0.031,0.041,0.055,0.066,0.084,0.098,0.114,0.13,0.14,0.147,0.152,0.161,0.168,0.176,0.187,0.203
CD56hiCD16negNK_167Er_ERK_unstim,0.0,0.0,0.268,0.272,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513
CD56hiCD16negNK_168Er_STAT6_IFNa,0.0,0.0,0.0,0.0,0.004,0.041,0.081,0.113,0.146,0.179,0.208,0.245,0.27,0.286,0.307,0.329,0.361,0.387,0.405,0.419,0.435,0.451,0.463,0.469,0.477,0.481,0.486,0.498,0.501,0.506
CD56hiCD16negNK_168Er_STAT6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.003,0.003,0.004,0.004,0.004,0.004,0.005,0.006,0.006,0.007,0.007,0.007,0.008,0.009,0.008,0.011,0.012,0.012,0.012,0.013
CD56hiCD16negNK_168Er_STAT6_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_149Sm_CREB_IFNa,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.004,0.006,0.011,0.021,0.031,0.04,0.05,0.063,0.08,0.087,0.098,0.108,0.116,0.126,0.134,0.14,0.151,0.158,0.165,0.177,0.184,0.185
CD56loCD16posNK_149Sm_CREB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.006,0.009,0.016,0.019,0.031,0.042,0.053,0.062,0.069,0.074,0.084,0.085,0.092,0.097,0.099,0.104,0.109
CD56loCD16posNK_149Sm_CREB_LPS,0.0,0.0,0.0,0.004,0.089,0.147,0.184,0.216,0.23,0.251,0.262,0.268,0.275,0.279,0.283,0.291,0.299,0.303,0.309,0.315,0.319,0.325,0.333,0.337,0.338,0.341,0.343,0.346,0.349,0.352
CD56loCD16posNK_149Sm_CREB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.032,0.042,0.052,0.067,0.085,0.099,0.114,0.128,0.138,0.149,0.154,0.163,0.167,0.174,0.179,0.18,0.189,0.192,0.193,0.195,0.198,0.196
CD56loCD16posNK_150Nd_STAT5_IFNa,0.0,0.0,0.002,0.004,0.004,0.005,0.005,0.006,0.024,0.03,0.037,0.041,0.043,0.045,0.053,0.055,0.061,0.07,0.07,0.071,0.074,0.076,0.08,0.081,0.083,0.086,0.086,0.087,0.087,0.087
CD56loCD16posNK_150Nd_STAT5_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.005,0.008,0.008,0.012,0.012,0.013,0.014,0.017,0.018,0.021,0.022,0.023,0.023,0.024,0.024,0.024,0.024,0.026,0.028,0.029,0.031
CD56loCD16posNK_150Nd_STAT5_unstim,0.0,0.0,0.066,0.132,0.25,0.309,0.334,0.345,0.344,0.333,0.321,0.315,0.303,0.293,0.286,0.281,0.271,0.269,0.268,0.265,0.26,0.258,0.256,0.255,0.255,0.259,0.259,0.259,0.26,0.259
CD56loCD16posNK_151Eu_p38_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.041,0.089,0.158,0.219,0.283,0.334,0.373,0.407,0.431,0.45,0.468,0.483,0.498,0.508,0.519,0.523,0.528,0.537,0.547,0.549,0.555
CD56loCD16posNK_151Eu_p38_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_153Eu_STAT1_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.007,0.018,0.024,0.032,0.04,0.05,0.058,0.07,0.08,0.085,0.089,0.098,0.108,0.11,0.11,0.117,0.117,0.119,0.122
CD56loCD16posNK_153Eu_STAT1_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_154Sm_STAT3_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.007,0.009,0.013,0.015,0.017,0.019,0.022,0.022,0.023,0.025,0.026,0.026,0.03,0.031,0.031,0.033,0.034
CD56loCD16posNK_154Sm_STAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.015,0.024,0.044,0.064,0.084,0.106,0.119,0.134,0.144,0.158,0.165,0.173,0.177,0.18,0.187,0.193,0.196,0.201,0.206
CD56loCD16posNK_154Sm_STAT3_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56loCD16posNK_155Gd_S6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.013,0.017,0.03,0.036,0.039,0.041,0.045,0.051,0.054,0.056,0.063,0.067,0.071,0.073,0.074,0.076,0.079,0.082
CD56loCD16posNK_155Gd_S6_IL246,0.0,0.0,0.0,0.0,0.001,0.003,0.013,0.032,0.081,0.135,0.196,0.237,0.277,0.307,0.338,0.356,0.369,0.382,0.397,0.411,0.422,0.43,0.441,0.445,0.454,0.458,0.465,0.467,0.47,0.478
CD56loCD16posNK_155Gd_S6_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.024,0.049,0.093,0.134,0.166,0.184,0.197,0.209,0.217,0.232,0.247,0.264,0.278,0.28,0.285,0.294,0.307,0.313,0.321,0.327
CD56loCD16posNK_155Gd_S6_unstim,0.0,0.0,0.0,0.001,0.005,0.006,0.008,0.01,0.016,0.022,0.03,0.032,0.04,0.047,0.055,0.059,0.06,0.063,0.065,0.069,0.07,0.071,0.074,0.079,0.083,0.084,0.084,0.086,0.087,0.09
CD56loCD16posNK_156Gd_IkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.013,0.154,0.417,0.506,0.524,0.544,0.563,0.576,0.592,0.602,0.613,0.63,0.647,0.661,0.672,0.68,0.69,0.7,0.703,0.708,0.71,0.712,0.715,0.717,0.721
CD56loCD16posNK_156Gd_IkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.034,0.093,0.171,0.249,0.317,0.369,0.422,0.454,0.477,0.494,0.506,0.516,0.525,0.534,0.541,0.548,0.555,0.565,0.566,0.568,0.57,0.572
CD56loCD16posNK_156Gd_IkB_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.013,0.022,0.034,0.048,0.068,0.082,0.098,0.127,0.156,0.176,0.193,0.209,0.224,0.242,0.252,0.268,0.282,0.295,0.301,0.314
CD56loCD16posNK_156Gd_IkB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.01,0.014,0.016,0.018,0.019,0.026,0.028,0.032,0.036,0.035,0.042,0.044,0.048,0.051,0.052,0.052,0.053,0.054,0.054,0.054,0.054,0.053
CD56loCD16posNK_159Tb_MAPKAPK2_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.005,0.021,0.063,0.096,0.142,0.173,0.202,0.236,0.265,0.298,0.319,0.339,0.356,0.37,0.384,0.396,0.407,0.412,0.418,0.424
CD56loCD16posNK_159Tb_MAPKAPK2_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.033,0.113,0.248,0.35,0.417,0.46,0.504,0.534,0.564,0.578,0.6,0.618,0.625,0.635,0.644,0.651,0.659,0.667,0.675,0.676,0.679,0.681,0.683
CD56loCD16posNK_159Tb_MAPKAPK2_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.012,0.027,0.053,0.075,0.089,0.109,0.128,0.144,0.161,0.172,0.178,0.189,0.199,0.206,0.209,0.216,0.222,0.223,0.226,0.228,0.233,0.235
CD56loCD16posNK_159Tb_MAPKAPK2_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.021,0.055,0.079,0.106,0.12,0.138,0.148,0.158,0.162,0.17,0.172,0.172,0.174,0.182,0.181,0.182,0.185,0.185,0.185,0.183,0.188,0.188
CD56loCD16posNK_166Er_NFkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.021,0.043,0.065,0.099,0.141,0.182,0.22,0.249,0.283,0.309,0.33,0.347,0.37,0.384,0.395,0.406,0.415,0.423,0.437,0.447,0.451,0.456
CD56loCD16posNK_166Er_NFkB_IL246,0.0,0.0,0.0,0.0,0.0,0.048,0.262,0.441,0.489,0.504,0.51,0.51,0.512,0.514,0.515,0.515,0.515,0.515,0.515,0.516,0.516,0.515,0.515,0.515,0.516,0.516,0.516,0.516,0.517,0.517
CD56loCD16posNK_166Er_NFkB_LPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.03,0.1,0.189,0.287,0.353,0.412,0.435,0.449,0.468,0.478,0.489,0.5,0.514,0.53,0.553,0.573,0.58,0.59,0.605,0.618,0.624,0.633
CD56loCD16posNK_166Er_NFkB_unstim,0.0,0.0,0.0,0.0,0.0,0.002,0.016,0.123,0.29,0.381,0.42,0.447,0.469,0.521,0.575,0.619,0.66,0.687,0.708,0.72,0.729,0.737,0.743,0.748,0.75,0.751,0.754,0.757,0.758,0.758
CD56loCD16posNK_167Er_ERK_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.009,0.018,0.032,0.041,0.053,0.071,0.087,0.106,0.125,0.142,0.157,0.165,0.183,0.192,0.197,0.2
CD56loCD16posNK_168Er_STAT6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.012,0.021,0.025,0.028,0.033,0.04,0.044,0.049,0.059,0.074,0.08,0.093,0.102,0.11,0.12,0.131,0.141,0.145,0.152
CD56loCD16posNK_168Er_STAT6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0
CD56loCD16posNK_168Er_STAT6_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_149Sm_CREB_IFNa,0.0,0.0,0.0,0.0,0.0,0.003,0.04,0.102,0.184,0.253,0.305,0.342,0.368,0.397,0.418,0.432,0.442,0.455,0.461,0.471,0.482,0.491,0.495,0.503,0.514,0.52,0.526,0.528,0.533,0.538
CD8Tcm_149Sm_CREB_IL246,0.0,0.0,0.0,0.0,0.004,0.012,0.016,0.046,0.113,0.185,0.238,0.29,0.33,0.36,0.392,0.422,0.449,0.467,0.494,0.516,0.546,0.558,0.566,0.576,0.587,0.598,0.599,0.607,0.616,0.625
CD8Tcm_149Sm_CREB_unstim,0.0,0.0,0.0,0.0,0.0,0.003,0.03,0.063,0.116,0.171,0.238,0.323,0.371,0.402,0.441,0.463,0.483,0.495,0.51,0.52,0.532,0.544,0.548,0.562,0.568,0.574,0.58,0.586,0.588,0.592
CD8Tcm_150Nd_STAT5_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.011,0.02,0.034,0.044,0.054,0.062,0.074,0.085,0.098,0.103,0.108,0.118,0.121,0.13,0.133,0.135,0.139,0.144,0.147,0.155
CD8Tcm_150Nd_STAT5_IL246,0.0,0.0,0.002,0.005,0.006,0.008,0.008,0.009,0.011,0.014,0.016,0.017,0.017,0.018,0.019,0.021,0.02,0.02,0.019,0.02,0.019,0.02,0.02,0.021,0.022,0.022,0.024,0.025,0.027,0.026
CD8Tcm_150Nd_STAT5_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
CD8Tcm_151Eu_p38_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.014,0.028,0.041,0.059,0.084,0.103,0.127,0.157,0.176,0.205,0.218,0.234,0.244,0.255,0.267,0.272,0.282,0.29,0.296,0.301
CD8Tcm_151Eu_p38_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_153Eu_STAT1_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.029,0.092,0.156,0.206,0.257,0.28,0.302,0.321,0.338,0.347,0.355,0.362,0.374,0.379,0.384,0.386,0.387,0.391,0.395,0.397,0.397,0.401
CD8Tcm_153Eu_STAT1_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_154Sm_STAT3_IFNa,0.0,0.0,0.0,0.004,0.027,0.036,0.044,0.06,0.063,0.067,0.065,0.066,0.066,0.063,0.061,0.059,0.059,0.059,0.059,0.057,0.057,0.058,0.06,0.061,0.063,0.063,0.063,0.063,0.063,0.063
CD8Tcm_154Sm_STAT3_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.067,0.257,0.466,0.585,0.65,0.697,0.723,0.748,0.766,0.785,0.805,0.819,0.829,0.839,0.851,0.859,0.867,0.873,0.881,0.886,0.889,0.89,0.894
CD8Tcm_154Sm_STAT3_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CD8Tcm_155Gd_S6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.018,0.047,0.082,0.109,0.129,0.159,0.177,0.201,0.217,0.229,0.243,0.266,0.284,0.301,0.317,0.33,0.345,0.358,0.37,0.378,0.386,0.394,0.402
CD8Tcm_155Gd_S6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.01,0.019,0.038,0.061,0.071,0.097,0.107,0.121,0.152,0.167,0.184,0.205,0.211,0.226,0.236,0.245,0.251,0.26
CD8Tcm_155Gd_S6_unstim,0.0,0.0,0.0,0.03,0.09,0.113,0.124,0.13,0.134,0.134,0.137,0.148,0.152,0.152,0.149,0.152,0.154,0.154,0.152,0.153,0.152,0.15,0.149,0.151,0.15,0.15,0.151,0.15,0.15,0.149
CD8Tcm_156Gd_IkB_IFNa,0.0,0.0,0.0,0.0,0.006,0.009,0.012,0.012,0.014,0.017,0.022,0.027,0.033,0.042,0.062,0.071,0.093,0.111,0.131,0.147,0.166,0.17,0.183,0.192,0.197,0.198,0.201,0.205,0.212,0.221
CD8Tcm_156Gd_IkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.006,0.008,0.011,0.011,0.012,0.014,0.015,0.023,0.025,0.027,0.031,0.039,0.046,0.048,0.053,0.056,0.063
CD8Tcm_156Gd_IkB_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.005,0.005,0.006,0.007,0.008,0.008,0.009,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011,0.01,0.011,0.011
CD8Tcm_159Tb_MAPKAPK2_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.008,0.023,0.035,0.049,0.065,0.093,0.118,0.149,0.166,0.189,0.212,0.23,0.246,0.263,0.279,0.298,0.304,0.312,0.326,0.335,0.345,0.351
CD8Tcm_159Tb_MAPKAPK2_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.016,0.027,0.046,0.064,0.076,0.095,0.123,0.147,0.166,0.188,0.214,0.231,0.246,0.26,0.279,0.297,0.317,0.323,0.33,0.344
CD8Tcm_159Tb_MAPKAPK2_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.014,0.027,0.046,0.062,0.076,0.088,0.099,0.12,0.131,0.147,0.156,0.166,0.174,0.18,0.188,0.197,0.198,0.205,0.204
CD8Tcm_166Er_NFkB_IFNa,0.0,0.0,0.0,0.0,0.0,0.001,0.022,0.093,0.191,0.279,0.339,0.37,0.396,0.419,0.451,0.476,0.491,0.508,0.526,0.535,0.551,0.57,0.581,0.592,0.601,0.612,0.611,0.613,0.624,0.63
CD8Tcm_166Er_NFkB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.015,0.042,0.106,0.166,0.236,0.287,0.331,0.367,0.399,0.422,0.443,0.457,0.469,0.489,0.501,0.51,0.523,0.529,0.534,0.538,0.544,0.548
CD8Tcm_166Er_NFkB_unstim,0.0,0.0,0.0,0.0,0.0,0.004,0.067,0.264,0.469,0.58,0.643,0.692,0.729,0.756,0.769,0.781,0.791,0.805,0.816,0.824,0.83,0.835,0.838,0.844,0.844,0.845,0.846,0.844,0.847,0.85
CD8Tcm_167Er_ERK_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.029,0.061,0.091,0.132,0.17,0.209,0.253,0.29,0.334,0.376,0.405,0.428,0.457,0.476,0.499,0.515,0.532,0.549,0.56,0.571
CD8Tcm_167Er_ERK_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.015,0.043,0.118,0.187,0.243,0.285,0.305,0.332,0.344,0.352,0.362,0.371,0.378,0.384,0.387,0.393,0.395,0.398,0.398,0.398,0.402,0.401,0.404
CD8Tcm_167Er_ERK_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.009,0.013,0.021,0.04,0.049,0.071,0.09,0.103,0.118,0.129,0.135,0.142,0.148,0.155,0.16,0.162,0.163,0.166,0.166
CD8Tcm_168Er_STAT6_IFNa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.006,0.007,0.007,0.011,0.013,0.012,0.015,0.016,0.017,0.017,0.019,0.02,0.021,0.021,0.02,0.02,0.019
CD8Tcm_168Er_STAT6_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_168Er_STAT6_unstim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.011,0.012,0.013,0.015,0.017,0.019,0.021,0.024,0.026,0.027,0.029,0.033,0.034,0.035,0.036,0.036,0.036
CD8Teff_149Sm_CREB_IFNa,0.0,0.0,0.0,0.004,0.021,0.033,0.059,0.07,0.084,0.094,0.104,0.117,0.136,0.15,0.159,0.169,0.181,0.191,0.202,0.207,0.208,0.212,0.218,0.221,0.225,0.23,0.234,0.241,0.244,0.249
CD8Teff_149Sm_CREB_IL246,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.021,0.06,0.109,0.155,0.194,0.218,0.255,0.279,0.314,0.338,0.369,0.399,0.419,0.436,0.454,0.467,0.476,0.487,0.502,0.51,0.519,0.527,0.532
